Time,bitfinex,bitstamp,btce,cex.io,coinbase,gemini,itbit,kraken,okcoin,others
2017-05-18 00:00:00 UTC,0.0523699794510005,0.183295611718003,0.15429214352236,0.156058578479286,0.0265992974071343,0.00262589833897967,0.0942810661004318,0.186824615141237,0.069211223847294,0.7190631657390658
2017-05-19 00:00:00 UTC,0.0447827415666833,0.12233281516298,0.134444864158978,0.165058768817944,0.0216124498890536,0.00224823163643878,0.064779974620079,0.196588883563885,0.0522484072821608,1.0879361446190698
2017-05-20 00:00:00 UTC,0.0410389957388207,0.151720220341987,0.117774450510365,0.131879302353911,0.0132108253531404,0.00253358400802214,0.0643356110982889,0.173605300440571,0.0508363173928243,1.3084583937429457
2017-05-21 00:00:00 UTC,0.0482893183844875,0.188677312384686,0.123846690226238,0.206746549820848,0.036321207032152,0.00588155466872383,0.635041779798576,0.169509323277365,0.055386907811658,2.430385793609192
2017-05-22 00:00:00 UTC,0.0636667600639487,0.198558224313501,0.124105850800906,0.218007406039374,0.0488635876821904,0.0434300740746246,0.35678559594192,0.194229154890237,0.0488311793689461,2.3639973240160246
2017-05-23 00:00:00 UTC,0.0568552969729158,0.153816416984353,0.124142617800801,0.247129119053323,0.0323186573515401,0.0117051573729325,0.196961326718116,0.198585308364426,0.0576692486678391,2.210098691627845
2017-05-24 00:00:00 UTC,0.049715498814525,0.145267220553969,0.098368015660875,0.195108036932966,0.0284168056838318,0.00736107504459403,0.288589979953701,0.187027204286505,0.0542090283325295,2.4136000064711998
2017-05-25 00:00:00 UTC,0.080953459529303,0.189037386861037,0.126837800756877,0.266222446670389,0.0554148186871426,0.02867753262055,0.421468298492648,0.29267501236877,0.0824155727913759,1.410665826764968
2017-05-26 00:00:00 UTC,0.0978610011707877,0.216533139740555,0.184819995822722,0.430439084584033,0.0861247064407059,0.0776602360894848,0.753346305887653,0.339125864155786,0.143128779700038,5.095524421405986
2017-05-27 00:00:00 UTC,0.171410058712727,0.22838034593678,0.199575297193056,0.486337854796646,0.0948480184746328,0.0434046652177257,0.190657707045712,0.320022099685706,0.120001002224795,5.923538645144672
2017-05-28 00:00:00 UTC,0.129060832620583,0.171526088444823,0.202249920823131,0.340814525817918,0.0523128602017377,0.0609677758436619,0.631290426025579,0.242112184387154,0.0820805273877368,4.129401650612357
2017-05-29 00:00:00 UTC,0.105336198108376,0.146451599538735,0.168380722659444,0.267594347714702,0.0391039869202316,0.0293406307392577,0.775204541753591,0.180373510230481,0.0875717412762319,5.870173848977249
2017-05-30 00:00:00 UTC,0.0626442030819904,0.140981447021227,0.146241597453077,0.223535803382211,0.0545186332038547,0.0571008542649602,0.467521585414705,0.160578726407804,0.134953827658945,6.425105611906427
2017-05-31 00:00:00 UTC,0.099405500984918,0.126015020047007,0.20254141309363,0.186928354550484,0.0596018677413543,0.0414942024024009,0.242564233028285,0.1839943313638,0.0670236799680438,6.086543436802606
2017-06-01 00:00:00 UTC,0.0658683920749458,0.119039667800011,0.149581018362927,0.193885085290636,0.0356537564043086,0.0424126687897103,0.0787371728012498,0.161570699275494,0.0551274028279704,5.9718916964446445
2017-06-02 00:00:00 UTC,0.0537749933571454,0.097429698929535,0.150242325902632,0.18465853475332,0.0252431175709155,0.0422751174390807,0.136673262238144,0.138873505235797,0.0591884559051918,5.820946254435088
2017-06-03 00:00:00 UTC,0.0472568104937695,0.0980745723189938,0.0997151916193614,0.124272591386571,0.0251045756429978,0.00572879908619319,0.0594960850667703,0.123976934833184,0.0731297754941471,5.684338064498088
2017-06-04 00:00:00 UTC,0.0596078207323359,0.111685193366234,0.143459015666621,0.221009410627968,0.035523857306181,0.00957089227605835,0.0721127442149484,0.160349745222623,0.0618758220655853,5.841660845139142
2017-06-05 00:00:00 UTC,0.0426240818384528,0.0994440767665849,0.0983606346023949,0.142807396373594,0.030661028400349,0.00895656523044608,0.108498068491908,0.155436909342546,0.0680050702928224,5.849601411304783
2017-06-06 00:00:00 UTC,0.0456730193572223,0.109457412395556,0.0971291368382089,0.236143188308506,0.0399241109120003,0.0146280289968742,0.0865514035917077,0.155774808503604,0.0598041399385158,6.999765198433475
2017-06-07 00:00:00 UTC,0.0454105795003329,0.105067560319708,0.110697317618866,0.236522145662433,0.0474721568862384,0.0134428592572134,0.0832472295507944,0.170516592435898,0.0664335059493631,8.401715750866943
2017-06-08 00:00:00 UTC,0.0364051623913645,0.0868220189884152,0.117571874083579,0.21110645944676,0.0367021039011802,0.00535326857974027,0.0683562295194983,0.132083456927661,0.0713474811909444,8.44620451319865
2017-06-09 00:00:00 UTC,0.0361661903413501,0.0919071134775855,0.116723574354931,0.203742911924917,0.0234772278233578,0.00484875339035713,0.0656053717218097,0.0969395331521588,0.0561571409295913,8.21135872999118
2017-06-10 00:00:00 UTC,0.0377352347661955,0.105529270287441,0.124856414766689,0.213505525552367,0.0310769713917614,0.0055323434701971,0.0792977562847043,0.118257834415197,0.0727172790949705,8.033053422327308
2017-06-11 00:00:00 UTC,0.0578664554042218,0.0819324350120677,0.164858922708277,0.138610156693746,0.0264941910747134,0.00813980151056822,0.102259829996012,0.228312761295253,0.0800975636488377,8.393612729547701
2017-06-12 00:00:00 UTC,0.081116144938751,0.12212690457434,0.152595844816963,0.278293193348945,0.0492226978445598,0.0237404061755639,1.0681507058701,0.208146462748697,0.115692043404337,8.576856408622794
2017-06-13 00:00:00 UTC,0.0531490421980963,0.125310990473263,0.164862289448454,0.292083946585565,0.0334668931219555,0.00454546943543604,0.0681354795541083,0.1577833952565,0.104687141234198,8.8098748299815
2017-06-14 00:00:00 UTC,0.0597144326248662,0.15025689465169,0.158801358305783,0.228902945144784,0.0468584001528621,0.0103423616043346,0.111205750791763,0.154215384896787,,8.562211389724622
2017-06-15 00:00:00 UTC,0.0785104739123629,0.158922733305449,0.15766026719096,0.299197445481056,0.100606426359185,0.0325381716532026,0.423484624337025,0.173265882569013,,7.823498530060216
2017-06-16 00:00:00 UTC,0.0540440453964336,0.138095736698078,0.114912921485737,0.262859685982024,0.0507757751654355,0.00907416633197008,0.631585145831959,0.167121903936548,,8.832197078671479
2017-06-17 00:00:00 UTC,0.0502224182948351,0.132204981805384,0.176876874033353,0.120154109444447,0.0320722272370767,0.00444033665352687,0.0748512616395867,0.173167231650721,,8.435687678321782
2017-06-18 00:00:00 UTC,0.0504381743810285,0.135183576144328,0.15551369284731,0.172206128542997,0.0439703843281376,0.00279575243592644,0.0738554972239911,0.14496625439175,,8.349103669583187
2017-06-19 00:00:00 UTC,0.056994593574863,0.134589063648248,0.152033034903216,0.148694304818263,0.0399557280233895,0.0014360565746117,0.0707146131721019,0.17294827423965,,8.48750944314551
2017-06-20 00:00:00 UTC,0.0389889475607459,0.135609175619122,0.10621474664235,0.140082065854083,0.0237290153864946,0.00190428157220024,0.113231196987891,0.126674363915875,,1.868710218234898
2017-06-21 00:00:00 UTC,0.0479227673435898,0.149471196822039,0.12175547138404,0.186398364579805,0.0271104552377622,0.00577929844580416,0.0784319351343398,0.137149559298649,,1.7070551370851221
2017-06-22 00:00:00 UTC,0.0492162076633274,0.161738453564998,0.158797281908556,0.173580111022696,0.0247148637123546,0.0031296496281602,0.0667003457844785,0.184719043601217,,4.22765128572737
2017-06-23 00:00:00 UTC,0.0402715624901895,0.128950042179031,0.154640386402271,0.0991803561603406,0.0201800690711486,0.00410024482168907,0.0609342479470403,0.125628109173157,,8.417619547720381
2017-06-24 00:00:00 UTC,0.0507794315123501,0.178642639263279,0.141704328486944,0.17047704728012,0.0193225659156556,0.00479929305858842,0.0698649331402539,0.159456754137387,,8.203161059963424
2017-06-25 00:00:00 UTC,0.0393177197165182,0.176209818277791,0.143233635374681,0.255489062039711,0.0237064253790662,0.0122679421648384,0.0777098714222306,0.164767312927899,,8.372117526918386
2017-06-26 00:00:00 UTC,0.051985578006064,0.159645888333707,0.144964378448711,0.300325243217756,0.0432295564974743,0.0359434144496855,0.0997575482431313,0.149874858736288,,8.594130556190002
2017-06-27 00:00:00 UTC,0.0379993789060804,0.150994916087743,0.155462932056141,0.270676653354705,0.0566992700158311,0.029142604638442,0.0731724053102563,0.123812102228663,,8.569349733644701
2017-06-28 00:00:00 UTC,0.0494584859067107,0.142178533215564,0.126832038184069,0.300001708331543,0.0413121342138891,0.0499937402378156,0.0776254410566422,0.107229800911846,,8.49425011586556
2017-06-29 00:00:00 UTC,0.0610848639599534,0.14642247314711,0.127241004144856,0.242638158332824,0.0339341506610146,0.0127178798963791,0.0626508178313424,0.0981665528754522,,8.27527873867645
2017-06-30 00:00:00 UTC,0.0385142035382038,0.146333814286624,0.130558668483385,0.247324546011064,0.0266512187704537,0.0125607225648994,0.102899268731666,0.0963632501684475,,8.297208581510871
2017-07-01 00:00:00 UTC,0.0450775913729318,0.156088351431265,0.131731103263221,0.243475516416141,0.0243432310590361,0.0260581396720053,0.0725661545995083,0.138502571620299,,8.24777738244399
2017-07-02 00:00:00 UTC,0.0408614373178499,0.133828894090172,0.147100688109649,0.212442181508704,0.0214644648626286,0.014741578192916,0.0761838228739347,0.147373859157085,,7.665548135901656
2017-07-03 00:00:00 UTC,0.0475063577755999,0.119028269425095,0.151869196438125,0.168680083985196,0.0239587201024289,0.0113568445118488,0.0593335771344388,0.130937212173709,,3.2283420645185683
2017-07-04 00:00:00 UTC,0.0376102153177728,0.10030466371347,0.158945515233161,0.177360637391176,0.0250579059814618,0.00709577135423277,0.0700715583369792,0.109353610662669,,2.9840945006241277
2017-07-05 00:00:00 UTC,0.0316842722176076,0.0792503526915612,0.146675220476357,0.154427061246243,0.0179814980271639,0.00155643731790896,0.0603832411121048,0.100408280733385,,3.668808803229344
2017-07-06 00:00:00 UTC,0.0357263995615714,0.0961130799787971,0.129451642679018,0.120927190314766,0.0171358113602242,0.00129336180141572,0.0682075548972298,0.0888403198590058,,3.2513552044832337
2017-07-07 00:00:00 UTC,0.0292716145555406,0.11408552803717,0.135679663357568,0.148362484111664,0.0180645380033068,0.00301816761397015,0.064648415590768,0.0877835220182881,,2.9111133923607753
2017-07-08 00:00:00 UTC,0.0249842444274301,0.140372009075167,0.143115255368007,0.155981298097096,0.0199401452010155,0.00269160221787411,0.0686859555496245,0.107620872987751,,3.063043394277695
2017-07-09 00:00:00 UTC,0.0300152289762786,0.125875220354326,0.11864276992947,0.110157558831757,0.0183159245775472,0.00200795288496624,0.0727077518307694,0.105474150958851,,2.6949223397096858
2017-07-10 00:00:00 UTC,0.0324775119715639,0.118692628077466,0.139496230352532,0.149368031646119,0.0225549816274378,0.00605459797832278,0.0898981193552501,0.0917321259639429,,2.918876529360848
2017-07-11 00:00:00 UTC,0.0467122884673525,0.130428424819858,0.144886468511109,0.225418327689969,0.0262513033383391,0.0102032458384174,0.0746580915901464,0.093130206742286,,3.192846477268153
2017-07-12 00:00:00 UTC,0.0415733714676043,0.144891647426401,0.131642136899757,0.22243121490969,0.0202485931891399,0.00762451460588363,0.174773897300511,0.0891738398699413,,2.987863747847694
2017-07-13 00:00:00 UTC,0.0335343302996419,0.114821520427942,0.134581803161885,0.170829117074599,0.0160933490833159,0.00466681340812695,0.0836758761827742,0.0624019243211071,,3.03139325843866
2017-07-14 00:00:00 UTC,0.0339160494116734,0.13488063017473,0.135893218255985,0.209453956025847,0.0230840076717123,0.0124136988726141,0.067446832245885,0.0824218284345864,,2.8794989315840165
2017-07-15 00:00:00 UTC,0.0514415601800734,0.184000187604315,0.124598905397866,0.336848635379292,0.0179626894319363,0.0150990219047939,0.135180690169193,0.1228359850702,,3.3424024745206022
2017-07-16 00:00:00 UTC,0.0511097971324606,0.229912453768599,0.123602997457048,0.364335068471378,0.0247221554098904,0.0563770140539735,0.131778664709692,0.13999888066431,,3.8267993318758946
2017-07-17 00:00:00 UTC,0.0449330034398682,0.162855128977392,0.104340358528096,0.319141825195484,0.0206242327731191,0.0257254754394999,0.506270578147209,0.117683963988922,,3.242045677264329
2017-07-18 00:00:00 UTC,0.0443389780190386,0.15038725318081,0.114296292712302,0.324868064654935,0.0195450401371116,0.00932833241761317,0.639478201603606,0.115223477499285,,3.012348910512412
2017-07-19 00:00:00 UTC,0.0464842729971041,0.148891855019696,0.128011822046019,0.26481142215777,0.0241484384603882,0.00747200964823118,0.329170320201723,0.0938667644993566,,3.0461924988569957
2017-07-20 00:00:00 UTC,0.0460574887965258,0.13249896870672,0.12891380968243,0.258225770914644,0.0326743443170859,0.0130850971755996,0.0826847771034441,0.089598530026198,,2.838676403262746
2017-07-21 00:00:00 UTC,0.0531744991126617,0.156491739197819,0.12174287372147,0.234936585415848,0.0271054574549492,0.010138626195643,0.0675362910245778,0.105360584798,,2.768590120072542
2017-07-22 00:00:00 UTC,0.0303477274849103,0.160326184891458,0.107150608367953,0.162651705358187,0.0186461636302611,0.00309973997825227,0.1920868223978,0.0844350872526947,,2.541304206665841
2017-07-23 00:00:00 UTC,0.0386261063549527,0.177228294868983,0.107873937429761,0.124921225099063,0.0115233608309844,0.00644162334061466,0.143200998325934,0.0842581678283303,,2.7807043579314867
2017-07-24 00:00:00 UTC,0.0292087271752576,0.132792876182886,0.117778660964264,0.0791068310482066,0.00524104958183383,0.0022264858747166,0.0597543781871383,0.0649035125478773,,2.532004560705696
2017-07-25 00:00:00 UTC,0.0431843591913528,0.13993569597686,0.135339626863806,0.185988972392368,0.0121356851853582,0.00778992724522161,0.0654581880958905,0.0960367067163274,,2.851057751154555
2017-07-26 00:00:00 UTC,0.036856529528996,0.186743249181493,,0.203551464010378,0.00824049082487636,0.00221372947301875,0.0715717075737747,0.112200065113541,,2.8608998496175846
2017-07-27 00:00:00 UTC,0.0222945331062525,0.137974934065628,,0.140549162726753,0.00495725885609035,0.00123252046615717,0.061208675679064,0.0928476512067734,,2.6908995909771556
2017-07-28 00:00:00 UTC,0.0177028014937605,0.112967469291471,,0.157897040602225,0.0131660389307015,0.00212705901428794,0.109224475024435,0.0972957552887009,,2.618304623745225
2017-07-29 00:00:00 UTC,0.0277456284328453,0.144439621204411,,0.148362632698476,0.0131801302539099,0.00509949867665594,0.0703862500527306,0.0943826972240442,,2.6634992364434433
2017-07-30 00:00:00 UTC,0.0399890067788859,0.205985926782472,,0.111580454669532,0.0168281333465052,0.0382833581984486,0.0781121915675013,0.138477823392757,,2.6370535575919374
2017-07-31 00:00:00 UTC,0.0367599884040613,0.148599081306215,,0.167675076769831,0.0231962310708109,0.035109461637042,0.272948388863803,0.103779875111117,,2.472891306320508
2017-08-01 00:00:00 UTC,0.0505403303455421,0.225217571813248,,0.244115431858214,0.0237470680499727,0.0848620351065364,0.580581543970005,0.14983827244982,,2.7336441327467864
2017-08-02 00:00:00 UTC,0.0315037468409711,0.161846312200288,,0.12998771913523,0.00949549834850462,0.00206098667389936,0.0671046620111232,0.0782187610185398,,2.654858895304437
2017-08-03 00:00:00 UTC,0.0178911464930623,0.119953931413736,,0.0937615381416497,0.00383800401410405,0.00112039346589456,0.0549127258406202,0.0527523075690213,,2.6076275312194013
2017-08-04 00:00:00 UTC,0.0279931432771667,0.134119675864476,,0.0955294443694486,0.00922857039288329,0.00116031075407637,0.0621969608429735,0.0656503498985727,,2.551217614648246
2017-08-05 00:00:00 UTC,0.0484558632542477,0.183377306106898,,0.143101052399907,0.0295892741720214,0.00886913270648692,0.0683430041676596,0.0863960052001473,,2.6869728729434494
2017-08-06 00:00:00 UTC,0.0424783611657561,0.191205530237167,,0.175614160638279,0.0283558342332725,0.00689789062349297,0.121150417810878,0.068770090556462,,2.6247743679824684
2017-08-07 00:00:00 UTC,0.03314919724335,0.163916986720023,,0.123198573264094,0.0126742601680724,0.00297395221974781,0.058308144933098,0.0635653337768681,,2.7022472112125517
2017-08-08 00:00:00 UTC,0.0222443738224052,0.11911835405339,,0.145516190856475,0.00449579769093919,0.00119675035591601,0.0517603618828824,0.0688381199519196,,2.576296263716976
2017-08-09 00:00:00 UTC,0.0223100146300185,0.126011806097109,,0.289029121185883,0.0114652251307116,0.0017153915199707,0.0383312223417674,0.0832059367699392,,2.7152993046474614
2017-08-10 00:00:00 UTC,0.0191797178408234,0.126927568262792,,0.125844967165369,0.00591706746512172,0.000842516887251021,0.0502367602923328,0.0543603208341735,,2.641170380405359
2017-08-11 00:00:00 UTC,0.0261731952772592,0.137194465180766,,0.0994844167402443,0.00554893856224201,0.00238625827604681,0.0548552686197788,0.0561471175139116,,2.7040667971630867
2017-08-12 00:00:00 UTC,0.027283039068372,0.175438105375766,,0.123986770976772,0.0126166939537381,0.00593128491488462,0.10688142928931,0.0930131239215053,,5.245155233132099
2017-08-13 00:00:00 UTC,0.0389397671374135,0.160209036728795,,0.180397835981074,0.0240950558653619,0.0217390849531431,0.169339679575193,0.120420551645615,,6.118868633041038
2017-08-14 00:00:00 UTC,0.0253363749302862,0.138690276400558,,0.169691666284838,0.0117999086581763,0.0100264806875536,0.0966153114785595,0.0942669781660489,,1.2143496432431078
2017-08-15 00:00:00 UTC,0.0246983911285721,0.154254649236752,,0.251319651298995,0.013091909403545,0.00994749267687024,0.0534463956583738,0.123120102830568,,1.4837389403415755
2017-08-16 00:00:00 UTC,0.0274221248355563,0.157385274904043,,0.218467254555814,0.0147386246432931,0.00917273859907708,0.0612937082555084,0.101240647899489,,1.5566394060834834
2017-08-17 00:00:00 UTC,0.0340118167169881,0.17651420038426,,0.188768052783679,0.0145824742422498,0.00672836539702456,0.0597056295727839,0.0838649776361499,,1.5475583244040132
2017-08-18 00:00:00 UTC,0.0370278462063225,0.158090977955011,,0.20488657760069,0.00841933305656421,0.00347637928246832,0.0655872773543887,0.0830143286071928,,1.7970919893146864
2017-08-19 00:00:00 UTC,0.0335633750130144,0.162149565836984,,0.228715008843498,0.0126527088890532,0.00634541898584184,0.0815144828065766,0.312433481400358,,1.738863118596767
2017-08-20 00:00:00 UTC,0.0297632169367545,0.2065262133541,,0.153091706163114,0.0124713492573381,0.004190089889563,0.0784579007275375,0.128992906199381,,1.5607144825141963
2017-08-21 00:00:00 UTC,0.0230526284432415,0.183933989493578,,0.158680540352534,0.0240969383145806,0.00977238534174203,0.0720854983794947,0.0867008286872518,,1.0578004910805148
2017-08-22 00:00:00 UTC,0.0309246061854193,0.171161585131685,,0.17507755326776,0.0237832648893063,0.00430230929394701,0.0884255137845438,0.10694272282768,,3.904237504753338
2017-08-23 00:00:00 UTC,0.0266021348515703,0.197842488806353,,0.123594848421535,0.00908956412189673,0.00194091011136211,0.0820216301738241,0.073571440812498,,3.6980240714446295
2017-08-24 00:00:00 UTC,0.0249644036166311,0.166078535194476,,0.113809346513275,0.00536189893821254,0.00140752147121417,0.0581141057070729,0.102722633521629,,3.6203606069961514
2017-08-25 00:00:00 UTC,0.0238803024281189,0.137845345697888,,0.102189429451155,0.0038045742058335,0.00143130046149669,0.0504892187122477,0.0557364893351786,,1.055997148504425
2017-08-26 00:00:00 UTC,0.023987947936727,0.125915297946193,,0.107080902876959,0.00646914707198016,,0.0563402805217432,0.0863461259324051,,1.068409953243051
2017-08-27 00:00:00 UTC,0.021443744587043,0.155909691472704,,0.0567290866597925,0.0128400409169104,0.0085435415811295,0.0509038626638096,0.0607146583039744,,1.0873175840153464
2017-08-28 00:00:00 UTC,0.0184585201887886,0.127123405466794,,0.0865258424800661,0.0106313351930165,0.0042589970027007,0.0506671708995151,0.0382781102884166,,6.075908669993942
2017-08-29 00:00:00 UTC,0.0156797386440434,0.108608210204251,,0.0807665323859507,0.00749080105716492,0.00132371604523415,0.032605593864785,0.0407287928277175,,5.798292287309066
2017-08-30 00:00:00 UTC,0.0186709666880078,0.119529340878897,,0.116793126407172,0.00293046417570754,0.000744432382661154,0.0359182297407652,0.071446571839802,,2.346288729364274
2017-08-31 00:00:00 UTC,0.0152533527636562,0.113144165917158,,0.064569971345722,0.00191592264898344,0.000491738307521792,0.0583382272024952,0.0465959379367035,,1.3479674403119792
2017-09-01 00:00:00 UTC,0.0143213885987779,0.112159130848805,,0.0771881145506772,0.00225888598378668,0.00449676277102264,0.0617676787473371,0.05437814949685,,1.5491716526669579
2017-09-02 00:00:00 UTC,0.0363509644411882,0.144659489075102,,0.16598332104606,0.02402195405351,0.00479575757652119,0.101586339795928,0.1194034389036,,1.8665308875197129
2017-09-03 00:00:00 UTC,0.0200159871102361,0.165676718473779,,0.141858952185481,0.0133870622933717,0.0148993469835011,0.231359460556819,0.107626546196568,,1.9311424534807402
2017-09-04 00:00:00 UTC,0.0329911879119759,0.160351251031069,,0.168207019501609,0.0379983544899686,0.0305947465804705,0.233042665697361,0.179910802640265,,1.899188666018847
2017-09-05 00:00:00 UTC,0.0388440618307445,0.166612283455069,,0.156344110503916,0.0499558003498905,0.027190812912276,0.267884501262471,0.139202950528705,,1.2863971038623037
2017-09-06 00:00:00 UTC,0.0256248041001794,0.139426740969049,,0.0993792226817126,0.0189200955687523,0.0100606322301348,0.164948936033235,0.079834508580158,,1.9351781899734595
2017-09-07 00:00:00 UTC,0.0269808924626341,0.126047311885201,,0.076502253012318,0.0117025374597136,0.00113908635767158,0.0638696331267384,0.0680453099230103,,0.9648440109793501
2017-09-08 00:00:00 UTC,0.0313678939310131,0.147806511432599,,0.117780767943401,0.0116259798931356,0.0108889249041867,0.0792742468074028,0.116582400981757,,1.2830102717286829
2017-09-09 00:00:00 UTC,0.0281773085159277,0.168906382319794,,0.114480396555706,0.0271274067411167,0.0146367992538475,0.105970645912916,0.100683945928228,,1.457858243900373
2017-09-10 00:00:00 UTC,0.0219145404894611,0.173158747736123,,0.130837995389345,0.0309102047832364,0.0196544676886605,0.377153368351786,0.0919759306145601,,1.3667174190118205
2017-09-11 00:00:00 UTC,0.0200469674895673,0.161038516262009,,0.120564122851817,0.0156915298269864,0.00450661910322973,0.0711248263096511,0.0967368987763438,,1.3685290479722936
2017-09-12 00:00:00 UTC,0.0220740387299357,0.14856679527046,,0.125816496363108,0.00846547440353938,0.00306921081870107,0.0652755324684648,0.0667045315841918,,1.2707637310050688
2017-09-13 00:00:00 UTC,0.0302660279268272,0.154968648828971,,0.195288698827661,0.0168720122632702,0.00447481127256683,0.186834272252082,0.0928796388120419,,1.7727906075810924
2017-09-14 00:00:00 UTC,0.0377009741065887,0.176592263950006,,0.262787836710762,0.0261844417455388,0.00770988960511186,0.0936941911033903,0.105048707420531,,2.5779088657647686
