Time,bitfinex,bitflyer,bitstamp,btcchina,btce,coinbase,exmo,kraken,okcoin,others
2017-05-20 00:00:00 UTC,18.474305555555556,24.033333333333335,11.42013888888889,19.145833333333332,20.903472222222224,29.55763888888889,7.4534722222222225,26.301388888888887,32.21180555555556,37.93333333333333
2017-05-21 00:00:00 UTC,18.34861111111111,22.120833333333334,7.996527777777778,18.772916666666667,25.722916666666666,36.1875,9.984722222222222,29.927083333333332,51.94722222222222,34.58541666666667
2017-05-22 00:00:00 UTC,63.165277777777774,30.42152777777778,20.48263888888889,25.778472222222224,52.610416666666666,67.82847222222222,21.26875,65.60208333333334,78.96111111111111,66.77430555555554
2017-05-23 00:00:00 UTC,29.258333333333333,24.03125,14.777777777777779,21.40277777777778,38.09444444444444,38.85208333333333,13.941666666666666,50.165277777777774,101.40486111111112,58.22430555555556
2017-05-24 00:00:00 UTC,44.828472222222224,22.441666666666666,21.4875,23.59027777777778,48.46527777777778,46.87222222222222,14.172916666666667,61.140277777777776,93.11736111111111,69.13888888888889
2017-05-25 00:00:00 UTC,62.62291666666667,35.265972222222224,32.40902777777778,26.509027777777778,79.48402777777778,87.96875,20.88125,75.28472222222223,128.24027777777778,99.07361111111112
2017-05-26 00:00:00 UTC,42.890972222222224,30.613194444444446,26.71388888888889,26.922916666666666,57.977777777777774,81.01597222222222,15.768055555555556,62.93472222222222,107.66875,75.69722222222222
2017-05-27 00:00:00 UTC,43.045138888888886,36.611111111111114,25.20625,23.65972222222222,63.47291666666667,79.68819444444445,21.980555555555554,75.59861111111111,92.28611111111111,65.94375
2017-05-28 00:00:00 UTC,29.957638888888887,29.329166666666666,15.664583333333333,20.17222222222222,32.009027777777774,47.11875,10.0,52.48888888888889,54.047916666666666,45.304166666666674
2017-05-29 00:00:00 UTC,19.99861111111111,18.60972222222222,14.644444444444444,15.659722222222221,23.54861111111111,42.12013888888889,9.479166666666666,44.077083333333334,36.93472222222222,47.30347222222222
2017-05-30 00:00:00 UTC,27.136111111111113,22.478472222222223,18.179861111111112,13.727777777777778,27.225694444444443,60.01875,16.68263888888889,51.53194444444444,32.5125,58.034027777777766
2017-05-31 00:00:00 UTC,22.60972222222222,20.895833333333332,20.149305555555557,20.77777777777778,23.591666666666665,47.88194444444444,15.790277777777778,41.71180555555556,56.327777777777776,53.18472222222223
2017-06-01 00:00:00 UTC,23.895833333333332,21.650694444444444,24.229166666666668,22.365277777777777,28.34236111111111,45.52708333333333,10.803472222222222,47.88472222222222,41.232638888888886,57.28472222222223
2017-06-02 00:00:00 UTC,17.239583333333332,20.60972222222222,16.301388888888887,17.655555555555555,19.711111111111112,31.57638888888889,7.8694444444444445,31.774305555555557,31.71527777777778,45.103472222222216
2017-06-03 00:00:00 UTC,14.314583333333333,21.411805555555556,13.208333333333334,19.706944444444446,19.783333333333335,31.344444444444445,7.6618055555555555,27.95138888888889,35.63055555555555,36.96597222222222
2017-06-04 00:00:00 UTC,15.090972222222222,16.711805555555557,12.215277777777779,14.529166666666667,20.772916666666667,34.65138888888889,11.347222222222221,25.76388888888889,26.96736111111111,31.70000000000001
2017-06-05 00:00:00 UTC,18.869444444444444,23.497916666666665,14.649305555555555,16.066666666666666,24.721527777777776,32.13125,7.883333333333333,29.540972222222223,50.38472222222222,45.03124999999999
2017-06-06 00:00:00 UTC,39.37708333333333,40.044444444444444,29.52777777777778,21.634027777777778,46.053472222222226,71.15555555555555,14.863194444444444,58.550694444444446,49.34444444444444,74.88194444444446
2017-06-07 00:00:00 UTC,24.838194444444444,34.09236111111111,22.17013888888889,17.404166666666665,24.47013888888889,60.98888888888889,8.372222222222222,39.50208333333333,45.30763888888889,58.22083333333333
2017-06-08 00:00:00 UTC,18.875694444444445,27.521527777777777,17.117361111111112,19.53472222222222,21.110416666666666,49.77430555555556,7.093055555555556,27.645833333333332,39.55555555555556,48.93194444444444
2017-06-09 00:00:00 UTC,12.041666666666666,19.809722222222224,13.08125,13.453472222222222,19.815277777777776,41.2375,8.641666666666667,24.124305555555555,24.654166666666665,43.81458333333334
2017-06-10 00:00:00 UTC,19.8,16.743055555555557,14.68125,13.73263888888889,28.303472222222222,47.60069444444444,12.304166666666667,38.22569444444444,36.46180555555556,45.37013888888888
2017-06-11 00:00:00 UTC,31.995833333333334,18.5625,12.888194444444444,16.83888888888889,31.218055555555555,47.364583333333336,13.42013888888889,36.111805555555556,57.31597222222222,37.796527777777776
2017-06-12 00:00:00 UTC,55.94097222222222,41.233333333333334,30.4,21.570138888888888,49.28611111111111,78.60277777777777,20.34236111111111,61.37361111111111,74.4875,73.8388888888889
2017-06-13 00:00:00 UTC,31.1125,26.707638888888887,16.777083333333334,15.91388888888889,23.321527777777778,52.66180555555555,12.833333333333334,38.97083333333333,34.359722222222224,54.85624999999999
2017-06-14 00:00:00 UTC,41.859722222222224,38.3,23.09722222222222,17.931944444444444,34.15416666666667,58.452083333333334,18.749305555555555,45.09375,44.82222222222222,64.22430555555553
2017-06-15 00:00:00 UTC,50.37291666666667,40.97430555555555,28.977777777777778,21.130555555555556,48.206944444444446,86.56458333333333,24.816666666666666,62.53055555555556,45.67638888888889,79.89652777777779
2017-06-16 00:00:00 UTC,26.85,26.552777777777777,15.26875,17.582638888888887,23.405555555555555,61.3125,12.896527777777777,36.43125,41.645833333333336,50.280555555555566
2017-06-17 00:00:00 UTC,21.975694444444443,24.129166666666666,12.235416666666667,20.909027777777776,31.72222222222222,73.5513888888889,10.578472222222222,33.77291666666667,54.28541666666667,39.98888888888888
2017-06-18 00:00:00 UTC,20.884722222222223,27.84861111111111,13.515277777777778,10.475694444444445,25.20486111111111,54.18819444444444,9.176388888888889,31.836111111111112,38.263888888888886,34.20416666666667
2017-06-19 00:00:00 UTC,19.354166666666668,18.772222222222222,16.739583333333332,15.311805555555555,23.70347222222222,56.03819444444444,11.215277777777779,31.718055555555555,37.518055555555556,40.07916666666666
2017-06-20 00:00:00 UTC,22.831944444444446,17.460416666666667,21.35972222222222,20.699305555555554,37.04236111111111,59.44722222222222,13.488888888888889,39.645833333333336,53.18194444444445,48.077083333333334
2017-06-21 00:00:00 UTC,27.397916666666667,22.490277777777777,19.880555555555556,19.194444444444443,33.55902777777778,45.72847222222222,8.344444444444445,40.62916666666667,36.045833333333334,50.08958333333334
2017-06-22 00:00:00 UTC,20.30625,12.303472222222222,14.70486111111111,14.57638888888889,23.930555555555557,32.704166666666666,9.381944444444445,26.09513888888889,35.56805555555555,38.57569444444444
2017-06-23 00:00:00 UTC,11.802083333333334,13.464583333333334,10.515972222222222,10.784722222222221,19.136111111111113,27.685416666666665,5.922916666666667,20.38125,14.744444444444444,35.21527777777778
2017-06-24 00:00:00 UTC,20.133333333333333,17.854861111111113,17.04652777777778,20.22222222222222,25.471527777777776,35.82083333333333,9.198611111111111,22.34722222222222,23.384027777777778,36.31736111111111
2017-06-25 00:00:00 UTC,24.61875,19.90138888888889,12.274305555555555,21.566666666666666,24.944444444444443,32.12152777777778,8.902083333333334,28.273611111111112,31.110416666666666,37.08472222222222
2017-06-26 00:00:00 UTC,40.734027777777776,26.588194444444444,23.38125,22.823611111111113,47.52361111111111,46.147222222222226,14.620138888888889,55.97291666666667,43.26111111111111,56.09305555555556
2017-06-27 00:00:00 UTC,34.016666666666666,31.20138888888889,20.66111111111111,21.711111111111112,33.05138888888889,44.982638888888886,15.574305555555556,48.865972222222226,40.416666666666664,52.038888888888884
2017-06-28 00:00:00 UTC,26.466666666666665,19.225,14.241666666666667,18.215972222222224,23.958333333333332,34.96805555555556,11.255555555555556,36.49583333333333,31.931944444444444,43.65347222222222
2017-06-29 00:00:00 UTC,17.772222222222222,19.769444444444446,11.024305555555555,13.034027777777778,17.721527777777776,27.185416666666665,8.28125,27.563194444444445,22.239583333333332,37.69236111111111
2017-06-30 00:00:00 UTC,14.046527777777778,12.803472222222222,11.574305555555556,13.277083333333334,15.209027777777777,34.43541666666667,8.852777777777778,29.535416666666666,19.672916666666666,37.950694444444444
2017-07-01 00:00:00 UTC,17.290972222222223,12.53125,10.978472222222223,14.34375,15.874305555555555,27.674305555555556,7.5375,26.861805555555556,16.77777777777778,31.377777777777776
2017-07-02 00:00:00 UTC,19.683333333333334,17.50138888888889,9.401388888888889,22.111805555555556,15.574305555555556,26.50138888888889,5.6506944444444445,29.42361111111111,23.57986111111111,29.766666666666666
2017-07-03 00:00:00 UTC,21.586805555555557,13.579166666666667,10.929166666666667,19.38125,22.725694444444443,32.84236111111111,5.940972222222222,34.143055555555556,29.82847222222222,35.196527777777774
2017-07-04 00:00:00 UTC,26.87361111111111,18.206944444444446,10.633333333333333,18.022222222222222,28.720833333333335,33.45,6.7652777777777775,35.3375,25.5,37.230555555555554
2017-07-05 00:00:00 UTC,19.529166666666665,13.534722222222221,9.38888888888889,17.149305555555557,21.220833333333335,29.71527777777778,6.811805555555556,26.064583333333335,21.509027777777778,39.39166666666666
2017-07-06 00:00:00 UTC,17.469444444444445,10.058333333333334,6.986111111111111,12.780555555555555,17.647222222222222,23.061805555555555,5.341666666666667,21.2375,13.744444444444444,34.231944444444444
2017-07-07 00:00:00 UTC,22.668055555555554,13.047916666666667,10.55625,19.897222222222222,21.252777777777776,29.21736111111111,5.715277777777778,25.65,27.699305555555554,44.102777777777774
2017-07-08 00:00:00 UTC,15.699305555555556,11.159027777777778,7.192361111111111,15.061805555555555,16.024305555555557,21.005555555555556,5.313888888888889,24.54722222222222,14.0375,29.338888888888885
2017-07-09 00:00:00 UTC,9.98125,10.572222222222223,5.832638888888889,8.902083333333334,10.090277777777779,17.87152777777778,3.2555555555555555,15.003472222222221,7.523611111111111,24.904166666666665
2017-07-10 00:00:00 UTC,24.002777777777776,22.535416666666666,16.608333333333334,22.735416666666666,24.365972222222222,38.863194444444446,9.296527777777778,39.77430555555556,21.497222222222224,46.831944444444446
2017-07-11 00:00:00 UTC,42.5375,21.618055555555557,18.480555555555554,21.994444444444444,30.124305555555555,49.92986111111111,11.859722222222222,49.91458333333333,25.50486111111111,52.56597222222222
2017-07-12 00:00:00 UTC,27.59861111111111,20.266666666666666,12.926388888888889,19.664583333333333,19.634027777777778,34.384027777777774,7.339583333333334,42.34722222222222,16.884027777777778,44.81944444444444
2017-07-13 00:00:00 UTC,22.85972222222222,16.983333333333334,10.625,17.95625,15.302777777777777,22.358333333333334,6.3,32.43194444444445,15.145833333333334,40.199305555555554
2017-07-14 00:00:00 UTC,25.50347222222222,23.614583333333332,13.786805555555556,21.42361111111111,23.86875,30.379166666666666,13.215277777777779,35.013194444444444,21.771527777777777,47.253472222222214
2017-07-15 00:00:00 UTC,33.21944444444444,31.10902777777778,17.306944444444444,24.495833333333334,29.893055555555556,43.91736111111111,10.847222222222221,44.206944444444446,32.90138888888889,50.74166666666667
2017-07-16 00:00:00 UTC,41.669444444444444,28.129166666666666,19.93263888888889,24.492361111111112,37.72083333333333,49.00347222222222,12.407638888888888,57.25277777777778,41.105555555555554,49.204861111111114
2017-07-17 00:00:00 UTC,36.415277777777774,25.336805555555557,19.244444444444444,23.59513888888889,34.477777777777774,48.265972222222224,12.255555555555556,47.15208333333333,34.078472222222224,57.680555555555536
2017-07-18 00:00:00 UTC,41.21388888888889,30.98472222222222,21.40138888888889,22.853472222222223,35.19444444444444,53.06458333333333,13.309722222222222,49.81805555555555,33.74027777777778,66.16736111111112
2017-07-19 00:00:00 UTC,32.12222222222222,30.35972222222222,18.033333333333335,24.45347222222222,30.87638888888889,50.83541666666667,9.842361111111112,40.6125,42.03888888888889,54.97986111111111
2017-07-20 00:00:00 UTC,57.38125,36.03402777777778,28.725,23.191666666666666,60.174305555555556,69.75972222222222,19.174305555555556,48.359722222222224,50.79375,81.43472222222222
2017-07-21 00:00:00 UTC,42.18541666666667,30.343055555555555,19.92152777777778,23.999305555555555,41.958333333333336,48.62430555555556,9.38263888888889,41.46388888888889,36.888888888888886,62.27638888888889
2017-07-22 00:00:00 UTC,31.247222222222224,22.749305555555555,13.850694444444445,18.177777777777777,24.176388888888887,34.74305555555556,10.150694444444444,28.81597222222222,33.764583333333334,47.50069444444444
2017-07-23 00:00:00 UTC,28.086111111111112,21.633333333333333,12.005555555555556,23.840972222222224,28.511111111111113,36.85138888888889,6.386111111111111,26.367361111111112,25.815277777777776,38.412499999999994
2017-07-24 00:00:00 UTC,23.346527777777776,15.889583333333333,11.17013888888889,18.23125,18.041666666666668,30.133333333333333,5.65625,22.956944444444446,15.390277777777778,41.171527777777776
2017-07-25 00:00:00 UTC,40.3625,32.30763888888889,23.150694444444444,22.505555555555556,12.059027777777779,46.25833333333333,11.01875,38.84305555555556,34.482638888888886,64.71111111111112
2017-07-26 00:00:00 UTC,29.31388888888889,26.195138888888888,17.429861111111112,23.5,,30.650694444444444,11.654166666666667,37.0,19.209722222222222,52.21180555555556
2017-07-27 00:00:00 UTC,25.756944444444443,20.694444444444443,13.331944444444444,16.383333333333333,,22.6375,9.8625,31.34375,20.820138888888888,49.40555555555555
2017-07-28 00:00:00 UTC,35.22986111111111,22.523611111111112,16.993055555555557,20.010416666666668,,33.72152777777778,11.340277777777779,39.94236111111111,33.31736111111111,59.98472222222221
2017-07-29 00:00:00 UTC,25.322222222222223,16.552083333333332,10.245833333333334,13.055555555555555,,27.608333333333334,6.8125,29.688194444444445,14.875694444444445,41.00277777777777
2017-07-30 00:00:00 UTC,27.077083333333334,13.717361111111112,8.60763888888889,14.216666666666667,,26.285416666666666,12.811111111111112,24.002777777777776,19.113888888888887,33.94027777777778
2017-07-31 00:00:00 UTC,25.009722222222223,22.497222222222224,11.82638888888889,16.513194444444444,,32.09861111111111,15.248611111111112,35.97013888888889,21.507638888888888,47.08680555555556
2017-08-01 00:00:00 UTC,43.0375,29.530555555555555,16.525,21.872916666666665,,44.202777777777776,14.495833333333334,53.766666666666666,40.12013888888889,54.571527777777774
2017-08-02 00:00:00 UTC,28.788888888888888,14.229861111111111,12.393055555555556,18.540277777777778,,27.175,8.20625,40.922916666666666,21.338194444444444,49.33819444444446
2017-08-03 00:00:00 UTC,24.81111111111111,11.065277777777778,9.493055555555555,17.388194444444444,,20.67152777777778,6.3375,33.96875,30.329166666666666,45.96111111111111
2017-08-04 00:00:00 UTC,31.119444444444444,14.301388888888889,9.590277777777779,17.713194444444444,,24.243055555555557,6.3909722222222225,34.267361111111114,26.207638888888887,48.99375
2017-08-05 00:00:00 UTC,55.607638888888886,41.138194444444444,21.522222222222222,24.224305555555556,,50.59583333333333,17.624305555555555,51.15138888888889,67.0826388888889,80.79930555555556
2017-08-06 00:00:00 UTC,29.091666666666665,28.918055555555554,10.832638888888889,18.177083333333332,,28.882638888888888,10.510416666666666,30.0375,27.500694444444445,45.35416666666667
2017-08-07 00:00:00 UTC,37.638888888888886,25.379166666666666,15.98611111111111,18.810416666666665,,32.59513888888889,11.902083333333334,40.28611111111111,22.12986111111111,61.70902777777778
2017-08-08 00:00:00 UTC,44.41458333333333,30.888194444444444,20.294444444444444,21.193055555555556,,42.673611111111114,13.905555555555555,46.01111111111111,38.09236111111111,73.68333333333334
2017-08-09 00:00:00 UTC,33.576388888888886,25.844444444444445,18.990277777777777,14.59375,,36.672916666666666,12.845833333333333,38.673611111111114,36.291666666666664,69.5048611111111
2017-08-10 00:00:00 UTC,33.08888888888889,15.127083333333333,13.490972222222222,15.169444444444444,,29.17152777777778,8.372916666666667,30.838194444444444,14.384027777777778,58.78055555555556
2017-08-11 00:00:00 UTC,38.21875,16.95486111111111,18.70347222222222,19.05,,39.59583333333333,11.67361111111111,38.69861111111111,24.675694444444446,62.836111111111116
2017-08-12 00:00:00 UTC,46.54375,31.552083333333332,20.26736111111111,20.096527777777776,,49.266666666666666,13.125694444444445,42.859722222222224,31.347916666666666,72.88680555555554
2017-08-13 00:00:00 UTC,64.57847222222222,47.10208333333333,23.03611111111111,24.405555555555555,,60.15416666666667,18.163888888888888,54.65902777777778,64.49027777777778,85.02847222222222
2017-08-14 00:00:00 UTC,42.610416666666666,31.09375,20.038888888888888,18.581944444444446,,56.102777777777774,10.618055555555555,50.397222222222226,37.86388888888889,83.97986111111109
2017-08-15 00:00:00 UTC,72.19097222222223,45.385416666666664,31.088194444444444,23.99861111111111,,76.58194444444445,20.102777777777778,61.13333333333333,54.19305555555555,107.04097222222224
2017-08-16 00:00:00 UTC,46.96319444444445,34.017361111111114,18.380555555555556,20.08888888888889,,48.982638888888886,11.582638888888889,41.31111111111111,33.98125,73.68125
2017-08-17 00:00:00 UTC,46.71458333333333,33.05486111111111,21.948611111111113,20.596527777777776,,55.36736111111111,11.204166666666667,44.31527777777778,48.33611111111111,81.20694444444445
2017-08-18 00:00:00 UTC,61.30486111111111,31.815277777777776,25.709027777777777,20.708333333333332,,52.40763888888889,10.713888888888889,47.27916666666667,39.954166666666666,81.26041666666666
2017-08-19 00:00:00 UTC,54.41041666666667,31.48125,17.555555555555557,23.95347222222222,,34.138194444444444,11.322222222222223,25.148611111111112,26.32986111111111,66.29375
2017-08-20 00:00:00 UTC,33.96319444444445,22.91111111111111,9.341666666666667,15.015277777777778,,30.510416666666668,6.8625,25.550694444444446,15.522222222222222,42.46111111111111
2017-08-21 00:00:00 UTC,38.58263888888889,22.93888888888889,18.12986111111111,20.3125,,45.55,10.894444444444444,36.486805555555556,26.85902777777778,65.12222222222222
2017-08-22 00:00:00 UTC,58.60069444444444,44.23888888888889,30.659027777777776,20.96736111111111,,55.736111111111114,14.134722222222223,60.519444444444446,40.71388888888889,81.80625
2017-08-23 00:00:00 UTC,40.43402777777778,28.420833333333334,22.606944444444444,16.49861111111111,,42.28402777777778,9.13888888888889,47.47430555555555,29.358333333333334,61.613194444444446
2017-08-24 00:00:00 UTC,29.427083333333332,23.72361111111111,17.4625,19.122916666666665,,39.30416666666667,8.953472222222222,44.1875,36.90763888888889,53.34236111111111
2017-08-25 00:00:00 UTC,30.80902777777778,24.768055555555556,15.743055555555555,17.6,,39.93888888888889,10.779861111111112,44.27708333333333,26.153472222222224,57.558333333333344
2017-08-26 00:00:00 UTC,25.097916666666666,17.656944444444445,10.714583333333334,12.979861111111111,,26.85902777777778,8.77361111111111,28.711805555555557,13.8375,35.138194444444444
2017-08-27 00:00:00 UTC,20.17222222222222,11.92361111111111,8.279861111111112,17.783333333333335,,30.65763888888889,7.634027777777778,22.241666666666667,16.5875,35.50486111111112
2017-08-28 00:00:00 UTC,29.540277777777778,21.102777777777778,15.322222222222223,13.674305555555556,,51.12638888888889,8.911805555555556,33.33611111111111,22.56875,52.26388888888889
2017-08-29 00:00:00 UTC,37.47222222222222,21.824305555555554,21.4625,21.17013888888889,,65.54930555555555,12.20486111111111,38.80833333333333,47.58541666666667,67.55763888888889
2017-08-30 00:00:00 UTC,27.4,26.332638888888887,15.278472222222222,17.005555555555556,,61.606944444444444,8.661805555555556,27.595833333333335,30.386111111111113,60.4784722222222
2017-08-31 00:00:00 UTC,24.335416666666667,26.773611111111112,18.865972222222222,18.947916666666668,,57.99027777777778,10.676388888888889,33.03611111111111,22.86875,63.27222222222222
2017-09-01 00:00:00 UTC,36.11805555555556,29.047916666666666,26.670833333333334,22.227777777777778,,57.297222222222224,13.680555555555555,37.510416666666664,36.62777777777778,68.91319444444444
2017-09-02 00:00:00 UTC,58.96319444444445,49.09027777777778,28.92013888888889,21.852083333333333,,59.21458333333333,15.234722222222222,39.87430555555556,51.93958333333333,80.2527777777778
2017-09-03 00:00:00 UTC,37.38333333333333,33.885416666666664,19.468055555555555,17.25138888888889,,42.81041666666667,10.78888888888889,27.54722222222222,29.22361111111111,54.83680555555557
2017-09-04 00:00:00 UTC,70.71875,46.56597222222222,41.33541666666667,21.804166666666667,,70.86666666666666,14.241666666666667,48.21458333333333,66.88263888888889,88.65277777777777
2017-09-05 00:00:00 UTC,64.97569444444444,48.09027777777778,33.916666666666664,24.957638888888887,,56.94444444444444,11.238888888888889,44.830555555555556,70.73263888888889,82.78611111111113
2017-09-06 00:00:00 UTC,44.15069444444445,31.522222222222222,28.24513888888889,19.95277777777778,,84.77569444444444,12.884027777777778,38.015972222222224,39.56319444444444,70.29444444444445
2017-09-07 00:00:00 UTC,34.10347222222222,19.586111111111112,19.049305555555556,18.082638888888887,,41.08819444444445,9.01388888888889,28.653472222222224,27.895833333333332,56.15347222222222
2017-09-08 00:00:00 UTC,57.325694444444444,36.019444444444446,37.70625,26.858333333333334,,61.702083333333334,17.79375,38.175694444444446,84.16666666666667,87.25347222222224
2017-09-09 00:00:00 UTC,34.40069444444445,29.48402777777778,17.829166666666666,21.18888888888889,,34.37083333333333,9.111805555555556,26.055555555555557,51.94097222222222,51.670138888888886
2017-09-10 00:00:00 UTC,46.078472222222224,32.5625,21.035416666666666,24.981944444444444,,33.29097222222222,13.015277777777778,29.652083333333334,74.20277777777778,55.42847222222222
2017-09-11 00:00:00 UTC,30.089583333333334,22.635416666666668,20.658333333333335,21.954166666666666,,26.702083333333334,8.531944444444445,24.372916666666665,33.290277777777774,56.20833333333332
2017-09-12 00:00:00 UTC,39.675,29.32986111111111,22.1625,21.619444444444444,,40.50555555555555,10.345833333333333,31.97361111111111,40.93472222222222,62.230555555555554
2017-09-13 00:00:00 UTC,55.21388888888889,40.31875,32.72430555555555,21.45486111111111,,61.927083333333336,20.947222222222223,54.78819444444444,26.20138888888889,87.21458333333334
2017-09-14 00:00:00 UTC,87.4798611111111,45.828472222222224,43.55486111111111,16.94375,,84.23680555555555,24.690277777777776,60.2875,91.75069444444445,109.65416666666664
2017-09-15 00:00:00 UTC,135.61666666666667,57.45902777777778,71.30069444444445,9.141666666666667,,123.02916666666667,35.421527777777776,70.97222222222223,124.1451388888889,150.40277777777777
2017-09-16 00:00:00 UTC,59.918055555555554,42.798611111111114,27.06597222222222,4.20625,,59.730555555555554,15.573611111111111,39.15486111111111,65.97152777777778,76.70833333333333
2017-09-17 00:00:00 UTC,39.740972222222226,25.068055555555556,18.916666666666668,1.6666666666666667,,40.77916666666667,11.918055555555556,28.611805555555556,24.575694444444444,62.699999999999996
2017-09-18 00:00:00 UTC,54.231944444444444,33.65902777777778,28.35972222222222,3.3069444444444445,,53.734027777777776,16.302083333333332,43.678472222222226,42.96944444444444,95.58194444444443
