datetime,close,high,low,open,volume
2017-06-08 06:00:00,2730.1,2784.51972156,2718.38206689,2764.26561561,3659886.3380407
2017-06-08 08:00:00,2762.59999994,2762.99999997,2726.80000001,2730.1,1454206.4626822
2017-06-08 10:00:00,2726.70000012,2778.61,2724.21000001,2762.59999994,1921093.6276258
2017-06-08 12:00:00,2680.2412,2734.0264794,2676.22000001,2729.99999999,2789300.7647354
2017-06-08 14:00:00,2694.0,2725.0,2656.4261801,2680.2412,2905741.9169878
2017-06-08 16:00:00,2710.50000002,2726.41595319,2679.28548797,2694.0,2018094.5309887
2017-06-08 18:00:00,2735.49999999,2735.80544432,2687.0,2709.99999999,2345188.6643817
2017-06-08 20:00:00,2760.0,2772.0,2720.00000002,2735.0,2260390.3953523
2017-06-08 22:00:00,2788.0,2797.14511794,2741.01023815,2760.0,2121343.7635536
2017-06-09 00:00:00,2811.77251524,2812.99999999,2769.11589253,2786.16326382,2504192.8550753
2017-06-09 02:00:00,2785.51,2830.4285873,2785.51,2811.77251524,2999836.3212288
2017-06-09 04:00:00,2786.00000001,2808.0,2785.51,2785.51,1739844.0371306
2017-06-09 06:00:00,2793.99999979,2798.04707031,2772.37523782,2788.6890594,2064322.8298231
2017-06-09 08:00:00,2803.0,2815.0,2785.61002026,2793.99999979,1389398.8945484
2017-06-09 10:00:00,2806.0,2810.0,2787.12000002,2799.99999999,1334199.9649772
2017-06-09 12:00:00,2826.55,2826.55,2800.0,2801.81717994,1501314.0878178
2017-06-09 14:00:00,2839.99999991,2850.99999949,2825.9,2827.0,3646385.4353505
2017-06-09 16:00:00,2844.0,2850.0,2820.65342139,2839.0,2188003.5369224
2017-06-09 18:00:00,2825.93962197,2844.0,2801.90000001,2842.0,1994700.8548881
2017-06-09 20:00:00,2828.49999999,2833.96725944,2809.08604848,2825.93962197,1779073.3491419
2017-06-09 22:00:00,2816.09973687,2828.54509719,2793.01496208,2824.54603157,2134153.8298762
2017-06-10 00:00:00,2827.80009234,2832.49216067,2812.62426283,2813.0,1632509.170515
2017-06-10 02:00:00,2834.98989989,2840.7,2820.23132011,2827.80009234,1644780.3284868
2017-06-10 04:00:00,2814.08346819,2837.97999998,2808.99999998,2834.98989986,1466971.0839991
2017-06-10 06:00:00,2787.73458182,2823.79089997,2785.0009,2809.67562753,2813157.0946978
2017-06-10 08:00:00,2810.1466555,2820.01,2785.12041544,2794.6479774,1400045.2811019
2017-06-10 10:00:00,2867.99999989,2880.0,2810.14665551,2815.26167044,2587340.4413248
2017-06-10 12:00:00,2883.25947,2906.16026926,2857.51467542,2863.1,3206590.2940468
2017-06-10 14:00:00,2834.96956942,2890.48124338,2825.09669757,2881.11876462,2475360.4440836
2017-06-10 16:00:00,2820.50641474,2874.56873189,2820.0,2834.96956942,4226442.3224486
2017-06-10 18:00:00,2829.35000003,2840.02355068,2800.0,2821.0,2512893.6722757
2017-06-10 20:00:00,2780.37792766,2847.01505705,2760.0,2829.35000004,3366906.9019435
2017-06-10 22:00:00,2811.82022002,2838.23500629,2778.00000002,2783.08074735,3287795.0118118
2017-06-11 00:00:00,2846.4052936,2875.0,2799.72506628,2803.99990001,3552724.1112304
2017-06-11 02:00:00,2821.92761639,2850.0,2816.0,2849.99999999,1830270.27945
2017-06-11 04:00:00,2822.17988356,2823.99999999,2784.00000002,2821.92761625,2277770.0997897
2017-06-11 06:00:00,2822.58849565,2832.81163198,2805.24227107,2817.25363919,1137532.9182713
2017-06-11 08:00:00,2815.5705085,2838.02633059,2807.11717069,2822.58849564,1668772.4399896
2017-06-11 10:00:00,2826.46527482,2836.2486363,2806.09,2817.69111775,2063376.6036956
2017-06-11 12:00:00,2875.0,2879.99999999,2822.47656195,2829.36527479,3142143.9192873
2017-06-11 14:00:00,2944.0,2975.0,2859.73135599,2875.59294448,5481610.8804481
2017-06-11 16:00:00,2923.599999,2977.0,2920.00542547,2944.0,3275621.4844142
2017-06-11 18:00:00,2928.27415191,2942.1825182,2905.00000001,2923.6,2304474.7884238
2017-06-11 20:00:00,2932.81015288,2953.0,2910.86049806,2924.41612886,2313124.4355836
2017-06-11 22:00:00,2937.1,2944.69596656,2919.71,2923.46674593,1783256.6352419
2017-06-12 00:00:00,2960.0,2960.0,2932.00000056,2937.1,1571496.9226921
2017-06-12 02:00:00,2940.77048798,2965.0,2920.0,2960.0,2272060.2287953
2017-06-12 04:00:00,2899.88571124,2951.31685009,2892.0,2940.77048798,3443025.2475734
2017-06-12 06:00:00,2887.0,2905.0,2855.25952321,2899.99990002,3231487.6940106
2017-06-12 08:00:00,2835.0,2895.36866193,2812.34560002,2887.0,3621689.8042552
2017-06-12 10:00:00,2625.0,2847.0,2520.000027,2835.14175,16381571.471848
2017-06-12 12:00:00,2716.0,2735.00000006,2616.00000101,2625.0,8842640.5945769
2017-06-12 14:00:00,2648.0,2730.00000001,2560.0,2716.0,7186399.6202687
2017-06-12 16:00:00,2455.0,2666.87499999,2300.0,2648.0,17268310.451147
2017-06-12 18:00:00,2430.08498173,2550.0,2380.00000003,2456.85931299,10981995.973089
2017-06-12 20:00:00,2557.0,2580.0,2419.99990002,2419.99990002,7990806.4174438
2017-06-12 22:00:00,2571.05013426,2588.0,2477.0,2557.0,5913226.2097388
2017-06-13 00:00:00,2559.71940169,2648.0,2530.0,2566.50556852,5634169.7096081
2017-06-13 02:00:00,2535.83800035,2595.00471885,2513.58496152,2555.39075255,4826495.0392398
2017-06-13 04:00:00,2604.00000002,2622.80762074,2532.2265517,2535.83800034,3871949.5267829
2017-06-13 06:00:00,2699.91115489,2715.0,2604.00000002,2604.00000002,4455323.9062313
2017-06-13 08:00:00,2617.5,2700.78231635,2613.0,2699.91115489,4040091.8607496
2017-06-13 10:00:00,2611.71240925,2652.99999998,2566.0,2617.5,3471213.8882457
2017-06-13 12:00:00,2658.88018352,2668.39832121,2595.00350767,2611.71240926,2765070.7791818
2017-06-13 14:00:00,2680.0,2688.0,2626.00000001,2664.0,2136163.5168662
2017-06-13 16:00:00,2713.42,2733.27899999,2672.82059966,2685.25265161,3427101.2549434
2017-06-13 18:00:00,2695.999999,2750.0,2658.45451447,2713.42,2844562.1959659
2017-06-13 20:00:00,2677.83433526,2698.9999,2650.0,2695.999999,3115239.1433398
2017-06-13 22:00:00,2676.77469678,2689.27634276,2665.99999999,2685.40224416,1663915.9464843
2017-06-14 00:00:00,2708.89466318,2719.99999998,2665.40423003,2671.00086237,1919317.7436295
2017-06-14 02:00:00,2696.00000001,2729.21,2696.00000001,2708.89466318,1610970.5571555
2017-06-14 04:00:00,2699.2178393,2709.78320393,2690.25391796,2696.00000001,1850026.4473754
2017-06-14 06:00:00,2648.8,2723.99999993,2628.0,2703.00000002,3891310.4700555
2017-06-14 08:00:00,2660.0000001,2672.0,2613.44133315,2648.8,3185003.2023617
2017-06-14 10:00:00,2647.57645706,2675.0,2645.80253875,2660.0000001,1786134.8907173
2017-06-14 12:00:00,2509.0,2661.25990666,2415.0,2647.57645707,9290815.1480906
2017-06-14 14:00:00,2510.0,2543.64299999,2402.11010101,2510.0,9609586.1611138
2017-06-14 16:00:00,2470.0,2510.0,2350.0,2510.0,9670629.8423696
2017-06-14 18:00:00,2476.337771,2529.95,2445.02082148,2470.0,5570689.1374488
2017-06-14 20:00:00,2394.99999995,2505.07334548,2371.03,2476.04781446,4682528.4836296
2017-06-14 22:00:00,2386.78070979,2417.5,2273.1,2394.99999995,10116076.051953
2017-06-15 00:00:00,2433.30426794,2440.0,2306.8,2386.7807098,5465337.2922956
2017-06-15 02:00:00,2404.53258412,2459.85750006,2380.000303,2434.60879045,2841174.1617351
2017-06-15 04:00:00,2222.81839612,2404.56789094,2220.0,2400.66811167,6941889.9231638
2017-06-15 06:00:00,2350.0,2350.0,2115.0,2221.99999995,13874537.660793
2017-06-15 08:00:00,2261.39666675,2380.12067829,2253.12,2350.0,5755508.2143398
2017-06-15 10:00:00,2182.30000006,2317.03633733,2151.00000002,2265.0,10286224.9205
2017-06-15 12:00:00,2050.10400001,2302.18310212,2050.104,2182.0,14312033.684499
2017-06-15 14:00:00,2168.99999992,2190.92239817,2012.0,2051.00000003,17386146.416585
2017-06-15 16:00:00,2193.0,2310.0,2168.99999992,2169.1,10013508.565582
2017-06-15 18:00:00,2329.91432611,2350.49229795,2175.2,2181.380205,5073197.0980778
2017-06-15 20:00:00,2367.80879244,2391.5004,2267.12474805,2329.91432611,5894787.8706604
2017-06-15 22:00:00,2374.46992685,2410.00000003,2324.48352944,2367.80879244,6833188.1658876
2017-06-16 00:00:00,2280.9310546,2391.02770249,2265.83659837,2374.46992799,5235656.4572006
2017-06-16 02:00:00,2325.84500326,2337.24228999,2240.0,2278.77944586,4009580.1006859
2017-06-16 04:00:00,2371.4180818,2390.74335293,2323.95407253,2329.83517237,2804852.1519643
2017-06-16 06:00:00,2370.0,2429.99999999,2360.1111,2371.0,3936481.846451
2017-06-16 08:00:00,2438.79479638,2442.0,2366.00000003,2370.0,3100535.8241565
2017-06-16 10:00:00,2365.0,2454.42544815,2335.32,2437.92129,4393575.1834408
2017-06-16 12:00:00,2378.35514377,2394.66,2318.0,2356.54386862,4992597.852927
2017-06-16 14:00:00,2393.62324123,2406.67156618,2370.86153259,2378.29896829,3472354.884249
2017-06-16 16:00:00,2435.0,2455.0,2395.55211023,2397.0734951,3387462.8716869
2017-06-16 18:00:00,2470.76213669,2474.0,2421.41678976,2435.0,2879151.6035995
2017-06-16 20:00:00,2439.07,2477.48703455,2416.0,2470.7621367,2429559.4787359
2017-06-16 22:00:00,2435.00000001,2442.0,2387.67982769,2439.07,2838158.3699714
2017-06-17 00:00:00,2386.8,2438.49136377,2369.61451577,2438.49136377,3228702.5995267
2017-06-17 02:00:00,2430.78625841,2437.00000003,2373.59325802,2388.0,2823864.9999263
2017-06-17 04:00:00,2450.9,2455.00000013,2415.50000001,2419.0,2252221.2554439
2017-06-17 06:00:00,2452.6564837,2480.0,2442.83735343,2450.9,2772378.6515728
2017-06-17 08:00:00,2499.73743735,2499.73743735,2450.55278567,2452.7791328,1944498.2703239
2017-06-17 10:00:00,2538.51142487,2550.5906714,2494.22440018,2499.7374373,3822592.5164725
2017-06-17 12:00:00,2517.82649786,2548.2372239,2496.03644398,2539.62145184,3327668.2087766
2017-06-17 14:00:00,2579.11110999,2579.11111,2508.48940113,2512.75000001,2703187.6760128
2017-06-17 16:00:00,2596.0,2616.38291276,2554.0,2579.11110999,4780243.1876149
2017-06-17 18:00:00,2622.54750733,2630.00000002,2592.5,2592.5,3616373.1823624
2017-06-17 20:00:00,2617.0,2640.0,2596.00000001,2622.54750735,2536407.9299439
2017-06-17 22:00:00,2607.14769572,2638.76999999,2601.846487,2620.10471778,2992781.2372047
2017-06-18 00:00:00,2610.18,2620.52753992,2556.32051439,2607.14769572,3892293.7335582
2017-06-18 02:00:00,2628.8020398,2640.44856603,2607.94849264,2610.18,2940640.8011848
2017-06-18 04:00:00,2607.975241,2638.02733796,2592.00000001,2628.80203972,3997952.4294838
2017-06-18 06:00:00,2430.99999999,2616.299529,2430.99999999,2603.95312766,6687150.7276219
2017-06-18 08:00:00,2513.086911,2538.0,2408.0,2431.12,6689876.7317194
2017-06-18 10:00:00,2563.43619716,2570.0,2507.00000001,2513.086911,2708354.7624372
2017-06-18 12:00:00,2516.73502804,2569.64527234,2500.900781,2563.4667438,3120298.2347223
2017-06-18 14:00:00,2533.0,2536.9,2480.0,2508.74234595,3889972.7238824
2017-06-18 16:00:00,2529.19999999,2559.46914473,2523.31349001,2531.0,1862175.3598899
2017-06-18 18:00:00,2467.82971279,2530.96106769,2441.95771243,2529.19999999,3850847.1148801
2017-06-18 20:00:00,2466.52130294,2492.96272249,2413.33496422,2465.00000005,4901390.9781872
2017-06-18 22:00:00,2492.3,2499.3107361,2434.94528092,2464.66850555,1870805.8807648
2017-06-19 00:00:00,2490.36921363,2525.0,2485.18461046,2491.12119074,2344285.8176231
2017-06-19 02:00:00,2537.53275937,2554.9162803,2483.15057429,2490.36921363,2224337.0796547
2017-06-19 04:00:00,2562.02181227,2564.99999999,2531.38957503,2539.37780507,1231637.1765425
2017-06-19 06:00:00,2559.87407602,2596.3421559,2552.0,2564.01843299,3168688.5430816
2017-06-19 08:00:00,2519.89604549,2571.50274137,2495.0,2559.87407602,2760734.6787186
2017-06-19 10:00:00,2504.0,2540.17032436,2481.49782383,2511.21408014,2737459.8651356
2017-06-19 12:00:00,2552.0,2556.60988505,2500.0,2503.2300952,2304313.9601439
2017-06-19 14:00:00,2532.36245383,2565.575,2527.72589565,2552.0,3147973.59333
2017-06-19 16:00:00,2583.0,2589.56112856,2531.00000006,2533.74407273,2744707.8468115
2017-06-19 18:00:00,2546.77509322,2596.31121928,2537.67777234,2582.84863952,2210922.7156204
2017-06-19 20:00:00,2558.54625331,2575.66899958,2541.87181802,2546.77509323,1233051.0874059
2017-06-19 22:00:00,2583.04709526,2591.0,2554.41918774,2556.37184892,2186294.2591552
2017-06-20 00:00:00,2608.07209568,2620.358887,2580.98559748,2584.99999992,2329898.8847145
2017-06-20 02:00:00,2593.08951091,2610.62356698,2584.94882026,2608.07209567,1610679.0514774
2017-06-20 04:00:00,2597.8,2600.0,2573.2761859,2595.26005268,1971807.1154758
2017-06-20 06:00:00,2599.87,2612.0,2584.98054738,2597.8,2730504.6322473
2017-06-20 08:00:00,2576.96595671,2600.0,2563.73,2599.86999996,2243111.3943225
2017-06-20 10:00:00,2603.92272769,2603.92272769,2570.00000111,2576.96595681,1414052.1257218
2017-06-20 12:00:00,2626.4314,2632.82075136,2595.77216898,2603.94973249,2671910.3383208
2017-06-20 14:00:00,2647.29989476,2660.01000004,2622.21101112,2628.36940231,3309895.7176021
2017-06-20 16:00:00,2692.53825027,2703.35750419,2626.45034091,2649.0,3154954.5833528
2017-06-20 18:00:00,2735.0,2785.52657367,2686.0,2686.99999999,7816673.1947777
2017-06-20 20:00:00,2745.0,2755.0,2712.0,2742.0,4214420.4127762
2017-06-20 22:00:00,2668.00000301,2745.00000001,2664.0,2745.00000001,3435946.6018368
2017-06-21 00:00:00,2692.44470515,2713.49928045,2661.0,2668.00000301,2071417.3547436
2017-06-21 02:00:00,2739.0,2739.71646537,2674.5766176,2697.0,2292973.0803421
2017-06-21 04:00:00,2692.00000003,2775.81626497,2692.00000002,2739.0,3971333.0237641
2017-06-21 06:00:00,2706.88871042,2706.91693961,2620.0,2694.0,5925695.4810319
2017-06-21 08:00:00,2671.0,2725.8863438,2666.42743791,2706.88871042,2207334.1008838
2017-06-21 10:00:00,2690.89687625,2706.0,2639.96380343,2670.99999999,2607497.5987916
2017-06-21 12:00:00,2695.23787684,2726.65098314,2684.25103289,2696.01160685,2636461.527236
2017-06-21 14:00:00,2676.06996599,2715.16396638,2640.0,2702.52266131,3296422.8288505
2017-06-21 16:00:00,2660.99279469,2700.0,2641.89261591,2676.069966,2526169.2874305
2017-06-21 18:00:00,2652.0,2692.33333333,2643.11000022,2660.99279469,3359796.7536409
2017-06-21 20:00:00,2579.9999999,2666.68414065,2541.20794418,2652.0,7587633.0447682
2017-06-21 22:00:00,2620.0,2632.1044394,2564.40023363,2579.9999999,5332921.9288754
2017-06-22 00:00:00,2615.52594849,2640.0,2588.00000001,2624.90653876,2323756.4488363
2017-06-22 02:00:00,2609.99999989,2629.03548547,2601.87550947,2615.52594849,1422112.5280452
2017-06-22 04:00:00,2582.837832,2614.34499999,2544.0,2614.0,2579413.037091
2017-06-22 06:00:00,2600.0,2623.98142495,2582.83783201,2582.8380916,1812223.948581
2017-06-22 08:00:00,2617.00000001,2618.36410617,2569.3353848,2600.0,2591817.9772145
2017-06-22 10:00:00,2639.99,2654.20650219,2617.59361035,2617.99,2026042.5912782
2017-06-22 12:00:00,2666.35752503,2670.38009305,2628.33333333,2639.99999,2096358.7207144
2017-06-22 14:00:00,2697.99999997,2700.0,2662.55201375,2666.35752503,2036794.1459893
2017-06-22 16:00:00,2690.0,2704.39216362,2683.21342001,2699.0,1390461.2984132
2017-06-22 18:00:00,2673.0,2704.94331536,2660.0,2690.0,1184461.9390041
2017-06-22 20:00:00,2672.38336033,2690.0,2644.0,2673.0,1743563.3969117
2017-06-22 22:00:00,2673.37636987,2691.7,2661.001,2670.0930251,1097641.5359828
2017-06-23 00:00:00,2701.0,2706.8,2671.04789953,2675.32267508,1074381.1925728
2017-06-23 02:00:00,2696.11191357,2714.81657054,2690.0,2701.23525888,972805.24769279
2017-06-23 04:00:00,2691.7,2702.54441479,2682.12000008,2691.54,1033211.1852099
2017-06-23 06:00:00,2684.99999997,2691.82667865,2666.0,2691.7,1020180.6517676
2017-06-23 08:00:00,2672.58342966,2687.3674724,2650.0,2684.99999997,1249819.0956141
2017-06-23 10:00:00,2681.87391695,2688.2964534,2669.34481986,2672.58342966,545321.28351643
2017-06-23 12:00:00,2687.5,2691.79630093,2675.0,2681.87391695,1451175.3564893
2017-06-23 14:00:00,2699.49999999,2714.92092529,2683.91482966,2687.5,1102027.0243737
2017-06-23 16:00:00,2714.0,2720.0,2692.68533458,2699.0,1244161.955399
2017-06-23 18:00:00,2704.0,2713.35952433,2695.0,2713.33907269,756972.26611684
2017-06-23 20:00:00,2692.61665412,2715.64071202,2676.00999999,2702.1,1561717.7021778
2017-06-23 22:00:00,2670.0,2700.0,2665.23294815,2692.7378678,1078458.9034571
2017-06-24 00:00:00,2680.0,2687.99999999,2669.47738267,2670.881526,854794.92292227
2017-06-24 02:00:00,2664.90169157,2685.20849386,2664.00000001,2680.0,1041980.7074861
2017-06-24 04:00:00,2680.0,2687.48950324,2660.0,2664.90169157,1224281.9271271
2017-06-24 06:00:00,2670.94798999,2685.25131397,2662.80874299,2677.62140379,1014765.1615536
2017-06-24 08:00:00,2665.0,2674.99999,2653.11142324,2672.3849426,895864.35839487
2017-06-24 10:00:00,2664.88218724,2674.0,2651.68,2660.66547273,822553.18795073
2017-06-24 12:00:00,2500.0,2672.0,2494.0,2664.88218724,6296478.5832095
2017-06-24 14:00:00,2597.00000001,2600.0,2487.11,2500.0,6949613.924958
2017-06-24 16:00:00,2575.0,2611.98,2567.32000218,2599.09999999,2871314.5994185
2017-06-24 18:00:00,2477.01000001,2581.40424279,2465.0,2577.19596926,5672131.5512467
2017-06-24 20:00:00,2520.77406384,2541.7373393,2450.92370001,2480.0,4124129.9911484
2017-06-24 22:00:00,2503.48203847,2525.45454544,2458.0,2523.65907988,2320654.8167774
2017-06-25 00:00:00,2475.2,2507.39978733,2431.69446947,2503.4303456,4205998.5322776
2017-06-25 02:00:00,2481.94224365,2499.0,2453.86502856,2475.2,3052735.2286699
2017-06-25 04:00:00,2530.23049143,2534.26580237,2476.76572208,2481.9,1242720.3892055
2017-06-25 06:00:00,2512.51159982,2549.99999999,2512.51159982,2530.23049143,2023347.0837342
2017-06-25 08:00:00,2566.00000001,2573.41317028,2512.51159982,2514.0,1752839.549937
2017-06-25 10:00:00,2588.10375282,2598.448888,2542.9090909,2566.00000001,2788368.649397
2017-06-25 12:00:00,2583.0,2602.08518563,2562.76304931,2588.10375282,2460036.026552
2017-06-25 14:00:00,2524.00000003,2586.88886374,2518.00000001,2583.0,3167399.0706523
2017-06-25 16:00:00,2552.41025813,2554.99999999,2522.63432139,2524.00000003,1288062.1944398
2017-06-25 18:00:00,2454.0,2561.80499999,2436.30000001,2552.99999999,4626874.6684295
2017-06-25 20:00:00,2428.0,2486.49999998,2359.10291486,2450.99999999,8013210.5623132
2017-06-25 22:00:00,2481.8117977,2488.07664344,2381.20088211,2427.99999999,6938612.4780107
2017-06-26 00:00:00,2500.0,2500.0,2446.55228983,2479.9,2679299.6733299
2017-06-26 02:00:00,2503.98777909,2507.0,2472.76336981,2499.99999999,2098851.1045197
